date,time,location,wp,gps,lat,lon,cw1,cw2,ht,bd1,bd2,buds,flowers,pods,seeds,resprout,rhizobia,disturbed,bipinnate,notes
25/10/2016,NA,Tokai,587,NA,-34.05957,18.41495,0.025,0.06,0.4,0.006,0.006,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,588,NA,-34.05952,18.41495,0.09,0.18,0.59,0.004,0.004,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,589,NA,-34.05952,18.41493,0.34,0.17,0.63,0.004,0.004,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,590,NA,-34.05952,18.41493,0.15,0.05,0.03,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,591,NA,-34.05952,18.41493,0.25,0.03,0.04,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,592,NA,-34.05952,18.41493,0.37,0.03,0.02,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,593,NA,-34.05952,18.41493,0.3,0.02,0.02,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,594,NA,-34.05952,18.41493,0.4,0.15,0.04,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,595,NA,-34.05952,18.41493,0.39,0.03,0.02,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,596,NA,-34.0595,18.41489,0.35,0.03,0.04,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,597,NA,-34.05952,18.4149,0.07,0.06,0.04,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,598,NA,-34.05953,18.41494,0.13,0.04,0.02,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,599,NA,-34.05953,18.41494,0.5,0.22,0.16,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,600,NA,-34.05952,18.41495,0.7,0.62,0.54,0.004,0.004,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,601,NA,-34.05952,18.41496,0.43,0.05,0.07,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,602,NA,-34.05958,18.4149,0.08,0.03,0.02,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,603,NA,-34.05959,18.4149,0.31,0.03,0.02,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,604,NA,-34.05959,18.41489,0.67,0.12,0.21,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,605,NA,-34.05959,18.41489,0.07,0.01,0.01,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,606,NA,-34.05959,18.41489,0.46,0.15,0.07,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,607,NA,-34.05959,18.4149,0.07,0.02,0.02,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,608,NA,-34.05965,18.41492,0.8,0.55,0.47,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,609,NA,-34.05965,18.41492,1,0.23,0.22,0,0,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,610,NA,-34.05965,18.41493,0.58,0.34,0.34,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,611,NA,-34.05967,18.41492,0.21,0.1,0.1,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,612,NA,-34.05967,18.41492,0.6,0.2,0.2,0.006,0.006,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,613,NA,-34.05967,18.41493,0.28,0.16,0.14,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,614,NA,-34.05968,18.41494,0.27,0.2,0.1,0.005,0.005,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,615,NA,-34.05967,18.41494,2.42,1,1,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,616,NA,-34.05968,18.41494,0.6,0.4,0.3,0.019,0.019,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,617,NA,-34.05967,18.41495,0.62,0.2,0.2,0.013,0.013,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,618,NA,-34.05967,18.41495,0.42,0.2,0.29,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,619,NA,-34.05965,18.41493,0.34,0.1,0.1,0.013,0.013,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,620,NA,-34.05965,18.41492,0.2,0.1,0.1,0.008,0.008,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,621,NA,-34.05965,18.41492,0.7,0.3,0.3,0.015,0.015,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,1,NA,-34.0596,18.41491,0.105,0.27,0.28,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,2,NA,-34.05961,18.4149,0.075,0.41,0.16,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,3,NA,-34.05961,18.4149,0.0175,0.18,0.15,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,4,NA,-34.0596,18.41489,0.125,0.26,0.26,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,5,NA,-34.0596,18.4149,0.31,0.27,0.37,0.005,0.005,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,6,NA,-34.05959,18.41492,0.275,0.19,0.28,0.005,0.005,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,7,NA,-34.05959,18.41492,0.205,0.36,0.3,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,8,NA,-34.05957,18.41495,0.07,0.13,0.3,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,9,NA,-34.05952,18.41495,0.055,0.2,0.12,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,10,NA,-34.05952,18.41493,0.055,0.19,0.11,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,11,NA,-34.05952,18.41493,0.08,0.22,0.19,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,12,NA,-34.05952,18.41493,0.08,0.16,0.17,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,13,NA,-34.05952,18.41493,0.135,0.11,0.28,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,14,NA,-34.05952,18.41493,0.11,0.2,0.33,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,15,NA,-34.05952,18.41493,0.08,0.3,0.18,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,16,NA,-34.05952,18.41493,0.105,0.15,0.3,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,17,NA,-34.0595,18.41489,0.035,0.09,0.11,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,18,NA,-34.05952,18.4149,0.075,0.09,0.08,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,19,NA,-34.05953,18.41494,0.06,0.12,0.11,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,20,NA,-34.05953,18.41494,0.06,0.1,0.32,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,21,NA,-34.05952,18.41495,0.09,0.18,0.15,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,22,NA,-34.05952,18.41496,0.065,0.09,0.29,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,23,NA,-34.05958,18.4149,0.205,0.09,0.3,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,24,NA,-34.05959,18.4149,0.07,0.04,0.3,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,25,NA,-34.05959,18.41489,0.085,0.07,0.18,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,26,NA,-34.05959,18.41489,0.095,0.06,0.3,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,27,NA,-34.05959,18.41489,0.08,0.13,0.28,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,28,NA,-34.05959,18.4149,0.055,0.07,0.36,0.004,0.004,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,29,NA,-34.05965,18.41492,0.125,0.05,0.32,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,30,NA,-34.05965,18.41492,0.0225,0.09,0.25,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,31,NA,-34.05965,18.41493,0.065,0.27,0.3,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,32,NA,-34.05967,18.41492,0.08,0.1,0.3,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,33,NA,-34.05967,18.41492,0.0325,0.2,0.23,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,34,NA,-34.05967,18.41493,0.0325,0.4,0.23,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,35,NA,-34.05968,18.41494,0.0325,0.02,0.23,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,36,NA,-34.05967,18.41494,0.0325,0.02,0.23,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,37,NA,-34.05968,18.41494,0.0225,0.05,0.1,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,38,NA,-34.05967,18.41495,0.065,0.02,0.2,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,39,NA,-34.05964458,18.41492834,0.0175,0.03,0.04,0.005,0.005,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,40,NA,-34.05964762,18.4149287,0.06,0.02,0.2,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,41,NA,-34.05965066,18.41492906,0.065,0.02,0.19,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,42,NA,-34.05965371,18.41492942,0.0175,0.02,0.04,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,43,NA,-34.05965675,18.41492978,0.0175,0.03,0.04,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,44,NA,-34.05965979,18.41493014,0.04,0.02,0.15,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,45,NA,-34.05966283,18.4149305,0.025,0.02,0.13,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,46,NA,-34.05966587,18.41493086,0.025,0.02,0.15,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,47,NA,-34.05966892,18.41493122,0.0175,0.03,0.13,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,48,NA,-34.05967196,18.41493158,0.0125,0.02,0.03,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,49,NA,-34.059675,18.41493194,0.025,0.02,0.16,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,50,NA,-34.05955,18.41485,0.0175,0.02,0.11,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,51,NA,-34.05955,18.41485,1,0.25,0.5,0.019,0.019,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,52,NA,-34.05955,18.41485,1,0.14,0.5,0.015,0.015,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,53,NA,-34.05955,18.41485,0.62,0.53,0.31,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,54,NA,-34.05955,18.41484,0.8,0.43,0.4,0.006,0.006,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,55,NA,-34.05955,18.41484,0.82,0.83,0.41,0.013,0.013,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,56,NA,-34.05955,18.41484,0.44,0.64,0.22,0.013,0.013,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,57,NA,-34.05955,18.41484,0.3,0.23,0.15,0.008,0.008,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,58,NA,-34.05954,18.41484,3.42,0.13,1.71,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,59,NA,-34.05954,18.41484,0.2,0.42,0.1,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,60,NA,-34.05954,18.41484,0.15,0.31,0.075,0.004,0.004,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,61,NA,-34.05954,18.41484,0.7,0.71,0.35,0.005,0.005,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,62,NA,-34.0595,18.41487,1.05,0.31,0.525,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,63,NA,-34.0595,18.41488,0.32,0.16,0.16,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,64,NA,-34.05949,18.41491,1.9,1.02,0.95,0.02,0.02,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,65,NA,-34.05949,18.41491,1.46,0.86,0.73,0.005,0.005,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,66,NA,-34.05949,18.41491,0.55,0.88,0.275,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,67,NA,-34.05949,18.41489,0.6,0.12,0.3,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,68,NA,-34.05946,18.41493,0.3,0.23,0.15,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,69,NA,-34.05945,18.41492,1.64,0.08,0.82,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,70,NA,-34.05945,18.41492,0.94,0.13,0.47,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,71,NA,-34.05946,18.41492,0.94,0.89,0.47,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,72,NA,-34.05942,18.41499,0.94,0.61,0.47,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,73,NA,-34.05946,18.41486,0.32,0.49,0.16,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,74,NA,-34.05946,18.41486,1.9,0.12,0.95,0.02,0.02,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,75,NA,-34.05946,18.41485,1.46,0.16,0.73,0.005,0.005,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,76,NA,-34.05946,18.41484,0.62,0.1,0.31,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,77,NA,-34.05948,18.41483,0.8,0.2,0.4,0.006,0.006,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,78,NA,-34.05948,18.41486,0.82,0.23,0.41,0.013,0.013,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,79,NA,-34.05947,18.41485,0.44,1.14,0.22,0.013,0.013,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,80,NA,-33.9990075,18.00691639,0.3,0.07,0.15,0.008,0.008,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,81,NA,-33.99900722,18.00691639,3.42,0.56,1.71,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,82,NA,-33.99900694,18.00691611,0.2,0.04,0.1,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,83,NA,-33.99900694,18.00691639,0.15,0.02,0.075,0.004,0.004,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,84,NA,-33.99900722,18.00691667,0.09,0.05,0.735,0.005,0.005,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,85,NA,-33.9990075,18.00691611,0.165,0.08,0.685,0.0325,0.0325,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,86,NA,-33.99901139,18.00691222,0.35,0.15,0.12,0.009,0.009,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,87,NA,-33.99901167,18.00691222,0.24,0.04,0.195,0.027,0.027,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,88,NA,-33.9990125,18.0069125,0.135,0.07,0.09,0.0395,0.0395,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,89,NA,-33.99901222,18.0069125,0.475,0.07,0.165,0.019,0.019,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,90,NA,-34.05943333,18.41533333,0.37,0.07,0.35,0.0145,0.0145,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,91,NA,-34.05946667,18.41531667,0.77,0.05,0.24,0.054,0.054,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,92,NA,-34.05948333,18.41523333,0.475,0.07,0.135,0.007,0.007,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,93,NA,-34.05945,18.4151,0.28,0.07,0.475,0.0075,0.0075,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,94,NA,-34.05918333,18.4148,0.39,0.04,0.37,0.0075,0.0075,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,95,NA,-34.05918333,18.41481667,0.505,0.07,0.77,0.004,0.004,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,96,NA,-34.05961667,18.41505,0.395,0.07,0.475,0.0085,0.0085,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,97,NA,-34.0596,18.41503333,0.08,0.05,0.28,0.019,0.019,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,98,NA,-34.0596,18.41503333,0.295,0.06,0.39,0.0145,0.0145,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,99,NA,-34.0596,18.415,0.98,0.04,0.505,0.054,0.054,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,100,NA,-34.0596,18.41501667,0.475,0.09,0.395,0.007,0.007,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,101,NA,-34.05958333,18.41505,0.605,0.03,0.08,0.0075,0.0075,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,102,NA,-34.05955,18.41501667,0.39,0.08,0.295,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,103,NA,-34.05955,18.41498333,0.505,0.09,0.98,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,104,NA,-34.05955,18.41498333,0.395,0.1,0.77,0.019,0.019,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,105,NA,-34.05955,18.41498333,0.8,0.08,0.475,0.015,0.015,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,106,NA,-34.05955,18.415,0.82,0.06,0.28,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,107,NA,-34.05953333,18.415,0.44,0.03,0.39,0.006,0.006,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,108,NA,-34.05953333,18.41498333,0.3,0.08,0.505,0.013,0.013,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,109,NA,-34.05953333,18.41498333,3.42,0.08,0.35,0.013,0.013,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,110,NA,-34.05953333,18.41498333,0.2,0.07,0.24,0.006,0.006,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,111,NA,-34.05955,18.415,0.15,0.06,0.135,0.013,0.013,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,112,NA,-34.05955,18.415,0.07,0.003,0.05,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,113,NA,-34.05955,18.41501667,0.21,0.002,0.07,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,114,NA,-34.05959414,18.41493829,2.63,0.06,0.38,0.015,0.015,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,115,NA,-34.05960056,18.41493096,1.21,0.06,0.31,0.007,0.007,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,116,NA,-34.05960698,18.41492363,0.28,0.03,0.11,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,117,NA,-34.0596134,18.41491631,0.53,5,1.09,0.007,0.007,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,118,NA,-34.05961982,18.41490898,0.68,0.24,1.14,0.004,0.004,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,119,NA,-34.05962624,18.41490165,0.16,0.13,0.55,0.008,0.008,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,120,NA,-34.05963266,18.41489433,1.02,0.89,1.44,0.007,0.007,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,121,NA,-34.05963908,18.414887,0.86,0.61,1.59,0.005,0.005,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,122,NA,-34.0596455,18.41487968,0.88,0.49,0.79,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,123,NA,-34.05965193,18.41487235,0.12,0.12,0.43,0.005,0.005,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,124,NA,-34.05965835,18.41486502,0.23,0.16,0.46,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,125,NA,-34.05966477,18.4148577,0.08,0.1,0.15,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,126,NA,-34.05967119,18.41485037,0.13,0.2,0.38,0.006,0.006,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,127,NA,-34.05967761,18.41484305,0.38,0.32,0.75,0.006,0.006,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,128,NA,-34.05968403,18.41483572,0.25,0.23,0.77,0.005,0.005,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,129,NA,-34.05969045,18.41482839,0.14,0.13,0.64,0.006,0.006,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,130,NA,-34.05969687,18.41482107,0.53,0.42,1.16,0.005,0.005,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,131,NA,-34.05970329,18.41481374,0.43,0.31,1.04,0.012,0.012,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,132,NA,-34.05970971,18.41480642,0.83,0.71,1.12,0.005,0.005,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,133,NA,-34.05971613,18.41479909,0.64,0.31,0.73,0.005,0.005,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,134,NA,-34.05972255,18.41479176,0.38,0.18,0.9,0.006,0.006,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,135,NA,-34.05972897,18.41478444,0.47,0.31,1.23,0.007,0.007,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,136,NA,-34.05973539,18.41477711,0.69,0.32,1.13,0.011,0.011,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,137,NA,-34.05974181,18.41476979,0.31,0.48,1.49,0.006,0.006,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
